tx,rx_rssi,fp_rssi,range,nlos
2,-67.86,-74.37,48.916879,0
2,-68.96,-73.83,48.593244,0
2,-67.85,-74.95,48.227396,0
2,-68.18,-72.36,47.899071,0
2,-68.95,-72.27,47.589508,0
2,-69.5,-74.48,47.298706,0
2,-67.93,-71.98,47.021975,0
2,-67.21,-72.04,46.70303,0
2,-67.93,-72.71,46.30435,0
2,-67.87,-73.08,45.938502,0
2,-69.24,-73.75,45.577345,0
2,-69.57,-73.54,45.263090999999996,0
2,-70.26,-75.58,44.962908,0
2,-68.92,-73.83,44.634583,0
2,-67.32,-73.18,44.310948,0
2,-68.42,-73.29,43.963862,0
2,-68.31,-73.12,43.710583,0
2,-68.93,-73.41,43.429161,0
2,-69.42,-73.57,43.01172,0
2,-67.35,-72.0,42.819415,0
2,-67.8,-75.36,42.49109,0
2,-70.26,-74.51,42.17214600000001,0
2,-67.65,-72.5,41.937628,0
2,-68.16,-74.66,41.613993,0
2,-68.38,-75.64,41.28097800000001,0
2,-68.45,-74.09,41.04177,0
2,-67.0,-72.43,40.629018,0
2,-66.98,-72.67,40.239719,0
2,-67.19,-72.34,39.972368,0
2,-67.62,-72.02,39.545546,0
2,-68.53,-73.7,39.32040900000001,0
2,-68.9,-75.15,38.94518,0
2,-68.44,-72.65,38.574642,0
2,-67.33,-72.12,38.274459,0
2,-66.58,-71.37,37.95551500000001,0
2,-67.25,-73.15,37.570906,0
2,-68.54,-74.94,37.223819,0
2,-68.89,-72.63,36.96585,0
2,-68.75,-73.14,36.623454,0
2,-66.94,-75.5,36.393626,0
2,-67.75,-73.02,36.037159,0
2,-67.05,-72.99,35.638479,0
2,-67.15,-71.69,35.40396099999999,0
2,-67.57,-73.76,35.066255,0
2,-68.58,-72.4,34.644123,0
2,-69.56,-73.91,34.33455900000001,0
2,-68.57,-73.2,34.006234,0
2,-67.35,-76.08,33.804549,0
2,-66.7,-72.96,33.429321,0
2,-66.91,-73.89,33.218253999999995,0
2,-67.91,-74.74,32.805503,0
2,-68.61,-76.89,32.477178,0
2,-66.37,-76.53,32.10664000000001,0
2,-68.56,-75.32,31.773625,0
2,-68.38,-78.79,31.58132,0
2,-68.75,-74.12,31.154496999999996,0
2,-68.23,-77.66,30.78865,0
2,-68.46,-77.03,30.408731,0
2,-68.75,-74.02,30.038193,0
2,-66.77,-73.16,29.888101000000002,0
2,-67.86,-75.81,29.390923,0
2,-67.88,-76.05,29.039146999999996,0
2,-67.17,-74.26,28.748344,0
2,-70.41,-76.54,28.340283000000003,0
2,-67.73,-73.74,27.979126,0
2,-68.25,-79.78,27.800891999999997,0
2,-66.71,-73.51,27.491329,0
2,-67.14,-71.83,27.1161,0
2,-65.66,-74.11,26.829988,0
2,-68.23,-75.48,26.304668,0
2,-68.81,-74.03,25.845013,0
2,-67.9,-74.06,25.385359,0
2,-67.53,-77.16,25.052343,0
2,-66.4,-72.91,24.583307,0
2,-68.18,-73.26,24.034536,0
2,-67.65,-72.34,23.715591,0
2,-68.66,-73.75,23.284079,0
2,-66.65,-71.48,22.927612,0
2,-67.78,-74.54,22.280342,0
2,-69.71,-74.11,21.970779,0
2,-67.51,-73.79,21.525195,0
2,-66.26,-74.7,21.046778,0
2,-69.68,-75.82,20.662169,0
2,-68.48,-73.36,20.085255,0
2,-68.06,-74.26,19.691265,0
2,-67.66,-74.23,19.250372,0
2,-67.33,-77.14,18.870453,0
2,-68.05,-75.83,18.354514,0
2,-67.87,-73.06,17.927691,0
2,-69.93,-76.32,17.505558999999998,0
2,-66.8,-72.01,16.970858,0
2,-68.41,-75.04,16.586249,0
2,-68.65,-78.61,16.164117,0
2,-67.56,-80.52,15.770126999999999,0
2,-67.32,-76.39,15.455873,0
2,-68.89,-74.4,15.02436,0
2,-68.48,-87.4,14.63037,0
2,-67.5,-72.83,14.264522,0
2,-67.93,-74.93,13.800177,0
2,-67.75,-73.98,13.387426000000001,0
2,-67.2,-73.63,12.815202,0
2,-69.6,-75.68,12.454044999999999,0
2,-67.1,-73.08,11.87244,0
2,-67.22,-74.87,11.515972999999999,0
2,-67.75,-75.82,11.07508,0
2,-67.61,-73.43,10.709232,0
2,-66.8,-72.38,10.301171,0
2,-67.63,-74.22,9.827444999999999,0
2,-67.95,-73.45,9.363099,0
2,-68.66,-75.72,9.147343,0
2,-67.8,-73.26,8.617333,0
2,-67.24,-74.88,8.284317,0
2,-66.19,-74.72,7.984135,0
2,-67.11,-75.37,7.6229770000000014,0
2,-67.68,-73.61,7.163322,0
2,-68.29,-77.16,6.956946,0
2,-67.05,-71.87,6.548885,0
2,-68.22,-76.98,6.140823999999999,0
2,-68.0,-77.43,5.807809,0
2,-67.46,-81.74,5.470103,0
2,-67.73,-74.84,5.108946,0
2,-67.96,-75.34,4.7337169999999995,0
2,-68.47,-73.12,4.391321,0
2,-68.04,-80.81,4.020783,0
2,-68.93,-78.2,3.622103,0
2,-67.98,-74.6,3.185899,0
2,-66.55,-76.42,2.92793,0
2,-67.77,-79.29,2.585534,0
2,-68.97,-84.06,2.2056150000000003,0
2,-67.63,-77.07,2.2994220000000003,0
2,-68.41,-83.1,1.563036,0
2,-68.42,-78.29,1.427016,0
2,-68.88,-75.29,1.22533,0
2,-67.73,-76.87,1.065858,0
2,-68.9,-74.63,0.925147,0
2,-68.29,-73.96,1.056477,0
2,-68.56,-75.04,1.286305,0
2,-67.44,-76.52,1.4833,0
2,-68.18,-80.58,1.802244,0
2,-68.52,-78.54,2.27128,0
2,-67.19,-76.77,2.557392,0
2,-68.87,-77.58,2.9373110000000002,0
2,-67.55,-76.84,3.246874,0
2,-66.58,-79.52,3.3219199999999995,0
2,-67.87,-76.27,3.565818,0
2,-68.47,-75.6,3.5048440000000003,0
2,-69.08,-73.04,3.3031580000000003,0
2,-67.76,-78.44,3.1530669999999996,0
2,-67.75,-75.09,2.923239,0
2,-68.39,-73.79,2.7684580000000003,0
2,-66.74,-74.31,2.6887220000000003,0
2,-69.02,-72.73,2.468275,0
2,-67.33,-74.66,2.3932290000000003,0
2,-67.38,-78.31,2.078975,0
2,-67.7,-74.45,2.018001,0
2,-67.42,-77.61,1.952336,0
2,-67.13,-77.1,1.699056,0
2,-67.92,-73.24,1.595868,0
2,-68.61,-73.74,1.670914,0
2,-68.65,-74.61,1.61463,0
2,-67.42,-71.7,1.502061,0
2,-68.49,-80.49,1.563036,0
2,-69.45,-80.0,1.586488,0
2,-67.75,-77.06,1.4692290000000001,0
2,-66.5,-81.33,1.511442,0
2,-67.92,-78.54,1.563036,0
2,-68.37,-78.13,1.516132,0
2,-67.94,-79.03,1.506752,0
2,-68.32,-79.01,1.497371,0
2,-68.4,-80.31,1.516132,0
2,-67.4,-77.75,1.47861,0
2,-67.2,-77.78,1.511442,0
2,-68.62,-79.63,1.530203,0
2,-68.13,-80.14,1.539584,0
2,-67.91,-79.81,1.492681,0
2,-68.35,-80.04,1.497371,0
2,-68.08,-80.39,1.502061,0
2,-68.3,-79.61,1.464538,0
2,-67.68,-79.11,1.47861,0
2,-68.36,-81.11,1.497371,0
2,-68.31,-79.92,1.511442,0
2,-68.72,-80.35,1.502061,0
2,-68.33,-79.1,1.502061,0
2,-67.62,-77.98,1.4833,0
2,-66.38,-75.34,1.450467,0
2,-67.4,-75.05,1.511442,0
2,-68.58,-75.75,1.492681,0
2,-67.62,-77.48,1.530203,0
2,-67.9,-82.47,1.534894,0
2,-67.77,-79.58,1.525513,0
2,-67.43,-79.25,1.48799,0
2,-68.31,-79.5,1.497371,0
2,-67.93,-77.18,1.525513,0
2,-68.27,-76.74,1.511442,0
2,-67.34,-74.91,1.469229,0
